Date,Time,Day,Station,Min_Delay,Line
2023-04-19T00:00:00Z,13:16:00,Wednesday,UNION STATION,3,YU
2023-04-19T00:00:00Z,13:37:00,Wednesday,JANE STATION,75,BD
2023-04-19T00:00:00Z,13:57:00,Wednesday,YORKDALE STATION,3,YU
2023-04-19T00:00:00Z,14:15:00,Wednesday,ST CLAIR WEST STATION,7,YU
2023-04-19T00:00:00Z,15:26:00,Wednesday,MAIN STREET STATION,4,BD
2023-04-19T00:00:00Z,15:43:00,Wednesday,DONLANDS STATION,20,BD
2023-04-19T00:00:00Z,16:38:00,Wednesday,ROYAL YORK STATION,48,BD
2023-04-19T00:00:00Z,16:47:00,Wednesday,ROYAL YORK STATION,11,BD
2023-04-19T00:00:00Z,16:56:00,Wednesday,OLD MILL STATION,3,BD
2023-04-19T00:00:00Z,17:12:00,Wednesday,VICTORIA PARK STATION,18,BD
2023-04-19T00:00:00Z,17:34:00,Wednesday,BATHURST STATION,9,BD
2023-04-19T00:00:00Z,17:34:00,Wednesday,UNION STATION (TO ST A,4,YU
2023-04-19T00:00:00Z,18:40:00,Wednesday,DUNDAS STATION,3,YU
2023-04-19T00:00:00Z,19:18:00,Wednesday,KIPLING STATION,3,YU
2023-04-19T00:00:00Z,19:56:00,Wednesday,SHEPPARD WEST STATION,6,YU
2023-04-19T00:00:00Z,20:03:00,Wednesday,SHEPPARD WEST STATION,4,YU
2023-04-19T00:00:00Z,20:55:00,Wednesday,BATHURST STATION,8,BD
2023-04-19T00:00:00Z,21:02:00,Wednesday,ST GEORGE BD STATION,3,BD
2023-04-19T00:00:00Z,22:09:00,Wednesday,CASTLE FRANK STATION,22,BD
2023-04-19T00:00:00Z,22:15:00,Wednesday,KIPLING STATION,7,BD
2023-04-19T00:00:00Z,22:39:00,Wednesday,OLD MILL STATION,5,YU
2023-04-19T00:00:00Z,23:33:00,Wednesday,ROSEDALE STATION,17,YU
2023-04-19T00:00:00Z,23:47:00,Wednesday,BATHURST STATION,4,YU
2023-04-19T00:00:00Z,01:15:00,Wednesday,DOWNSVIEW PARK STATION,5,YU
2023-04-20T00:00:00Z,05:40:00,Thursday,EGLINTON STATION,3,YU
2023-04-20T00:00:00Z,08:18:00,Thursday,EGLINTON STATION,3,YU
2023-04-20T00:00:00Z,08:19:00,Thursday,EGLINTON WEST STATION,18,YU
2023-04-20T00:00:00Z,09:54:00,Thursday,WILSON STATION,5,YU
2023-04-20T00:00:00Z,12:18:00,Thursday,ST CLAIR STATION,3,YU
2023-04-20T00:00:00Z,12:28:00,Thursday,DAVISVILLE STATION,6,YU
2023-04-20T00:00:00Z,13:08:00,Thursday,FINCH WEST STATION,5,YU
2023-04-20T00:00:00Z,13:10:00,Thursday,SHEPPARD STATION,7,YU
2023-04-20T00:00:00Z,14:39:00,Thursday,KENNEDY BD STATION,4,BD
2023-04-20T00:00:00Z,14:49:00,Thursday,DAVISVILLE STATION,10,YU
2023-04-20T00:00:00Z,15:34:00,Thursday,FINCH STATION,3,YU
2023-04-20T00:00:00Z,15:39:00,Thursday,EGLINTON STATION,8,YU
2023-04-20T00:00:00Z,16:04:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,16:21:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,16:28:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,16:40:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,16:55:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,17:04:00,Thursday,DAVISVILLE YARD,3,YU
2023-04-20T00:00:00Z,17:48:00,Thursday,ST PATRICK STATION,8,YU
2023-04-20T00:00:00Z,18:11:00,Thursday,EGLINTON STATION,5,YU
2023-04-20T00:00:00Z,19:27:00,Thursday,VAUGHAN MC STATION,3,YU
2023-04-20T00:00:00Z,20:47:00,Thursday,OSSINGTON STATION,4,BD
2023-04-21T00:00:00Z,14:36:00,Friday,KENNEDY SRT STATION,30,SRT
2023-04-21T00:00:00Z,20:13:00,Friday,KENNEDY SRT STATION,4,SRT
2023-04-21T00:00:00Z,02:29:00,Friday,DOWNSVIEW PARK STATION,5,YU
2023-04-21T00:00:00Z,09:11:00,Friday,VICTORIA PARK STATION,32,BD
2023-04-21T00:00:00Z,09:31:00,Friday,ISLINGTON STATION,5,BD
2023-04-21T00:00:00Z,09:41:00,Friday,HIGHWAY 407 STATION,6,YU
2023-04-21T00:00:00Z,09:49:00,Friday,PIONEER VILLAGE STATIO,3,YU
2023-04-21T00:00:00Z,10:28:00,Friday,COXWELL STATION,10,BD
2023-04-21T00:00:00Z,12:29:00,Friday,WELLESLEY STATION,3,YU
2023-04-21T00:00:00Z,12:37:00,Friday,WELLESLEY STATION,9,YU
2023-04-21T00:00:00Z,12:49:00,Friday,WELLESLEY STATION,11,YU
2023-04-21T00:00:00Z,13:37:00,Friday,DAVISVILLE STATION,8,YU
2023-04-21T00:00:00Z,13:47:00,Friday,DAVISVILLE STATION,6,YU
2023-04-21T00:00:00Z,14:01:00,Friday,ST PATRICK STATION,126,YU
2023-04-21T00:00:00Z,14:02:00,Friday,WELLESLEY STATION,3,YU
2023-04-21T00:00:00Z,14:35:00,Friday,KENNEDY BD STATION,23,BD
2023-04-21T00:00:00Z,17:26:00,Friday,DUNDAS STATION,27,YU
2023-04-21T00:00:00Z,17:58:00,Friday,CHRISTIE STATION,4,BD
2023-04-21T00:00:00Z,18:48:00,Friday,ST CLAIR STATION,10,YU
2023-04-21T00:00:00Z,19:10:00,Friday,GLENCAIRN STATION,7,YU
2023-04-21T00:00:00Z,19:31:00,Friday,YORKDALE STATION,6,YU
2023-04-21T00:00:00Z,20:06:00,Friday,DUPONT STATION,3,YU
2023-04-21T00:00:00Z,21:47:00,Friday,KING STATION,3,YU
2023-04-21T00:00:00Z,22:54:00,Friday,YORKDALE STATION,6,YU
2023-04-21T00:00:00Z,23:16:00,Friday,OSGOODE STATION,14,YU
2023-04-21T00:00:00Z,23:21:00,Friday,KING STATION,14,YU
2023-04-21T00:00:00Z,23:49:00,Friday,SPADINA YUS STATION,12,YU
2023-04-21T00:00:00Z,23:55:00,Friday,NORTH YORK CTR STATION,23,YU
2023-04-21T00:00:00Z,01:17:00,Friday,VAUGHAN MC STATION,5,YU
2023-04-21T00:00:00Z,01:15:00,Friday,SHEPPARD-YONGE STATION,7,SHP
2023-04-22T00:00:00Z,06:09:00,Saturday,MCCOWAN STATION,6,SRT
2023-04-22T00:00:00Z,02:08:00,Saturday,WILSON STATION,15,YU
2023-04-22T00:00:00Z,07:32:00,Saturday,KENNEDY SRT STATION,6,SRT
2023-04-22T00:00:00Z,17:02:00,Saturday,MCCOWAN STATION,11,SRT
2023-04-22T00:00:00Z,10:43:00,Saturday,COLLEGE STATION,5,YU
2023-04-22T00:00:00Z,10:55:00,Saturday,ST CLAIR STATION,3,YU
2023-04-22T00:00:00Z,12:21:00,Saturday,LAWRENCE WEST STATION,10,YU
2023-04-22T00:00:00Z,13:51:00,Saturday,SHEPPARD STATION,4,YU
2023-04-22T00:00:00Z,13:53:00,Saturday,MUSEUM STATION ST. GEO,53,YU
2023-04-22T00:00:00Z,14:01:00,Saturday,ST CLAIR STATION,6,YU
2023-04-22T00:00:00Z,15:57:00,Saturday,VAUGHAN MC STATION,6,YU
2023-04-22T00:00:00Z,17:47:00,Saturday,ST ANDREW STATION,7,YU
2023-04-22T00:00:00Z,17:56:00,Saturday,WARDEN STATION,10,BD
2023-04-22T00:00:00Z,18:03:00,Saturday,CASTLE FRANK STATION,5,BD
2023-04-22T00:00:00Z,18:39:00,Saturday,ST PATRICK STATION,5,YU
2023-04-22T00:00:00Z,19:53:00,Saturday,WELLESLEY STATION,9,YU
2023-04-22T00:00:00Z,00:17:00,Saturday,DUPONT STATION,18,YU
2023-04-22T00:00:00Z,01:38:00,Saturday,OSGOODE STATION,24,YU
2023-04-22T00:00:00Z,00:38:00,Saturday,ST GEORGE YUS STATION,4,SHP
2023-04-23T00:00:00Z,08:44:00,Sunday,NORTH YORK CTR STATION,9,YU
2023-04-23T00:00:00Z,11:36:00,Sunday,PIONEER VILLAGE STATIO,6,YU
2023-04-23T00:00:00Z,12:28:00,Sunday,VICTORIA PARK STATION,3,BD
2023-04-23T00:00:00Z,17:21:00,Sunday,KING STATION,8,YU
2023-04-23T00:00:00Z,17:56:00,Sunday,DUPONT STATION,4,YU
2023-04-23T00:00:00Z,18:55:00,Sunday,WOODBINE STATION,15,BD
2023-04-23T00:00:00Z,23:05:00,Sunday,WELLESLEY STATION,15,YU
2023-04-23T00:00:00Z,00:23:00,Sunday,DUNDAS WEST STATION,4,BD
2023-04-23T00:00:00Z,13:28:00,Sunday,BAYVIEW STATION,3,SHP
2023-04-24T00:00:00Z,10:24:00,Monday,LAWRENCE EAST STATION,7,SRT
2023-04-24T00:00:00Z,16:21:00,Monday,MIDLAND STATION,27,SRT
2023-04-24T00:00:00Z,05:44:00,Monday,EGLINTON STATION,3,YU
2023-04-24T00:00:00Z,05:49:00,Monday,KEELE YARD,3,BD
2023-04-24T00:00:00Z,06:15:00,Monday,FINCH STATION,4,YU
2023-04-24T00:00:00Z,06:28:00,Monday,WILSON STATION,15,YU
2023-04-24T00:00:00Z,07:26:00,Monday,DUNDAS STATION,11,YU
2023-04-24T00:00:00Z,10:43:00,Monday,ST CLAIR WEST STATION,8,YU
2023-04-24T00:00:00Z,11:54:00,Monday,BLOOR STATION,3,YU
2023-04-24T00:00:00Z,12:14:00,Monday,EGLINTON STATION,3,YU
2023-04-24T00:00:00Z,12:46:00,Monday,ISLINGTON STATION,3,BD
2023-04-24T00:00:00Z,13:00:00,Monday,EGLINTON WEST STATION,14,YU
2023-04-24T00:00:00Z,14:41:00,Monday,LAWRENCE STATION,7,YU
2023-04-24T00:00:00Z,15:19:00,Monday,OSSINGTON STATION,18,BD
2023-04-24T00:00:00Z,16:18:00,Monday,KIPLING STATION,3,BD
2023-04-24T00:00:00Z,19:10:00,Monday,PAPE STATION,4,BD
2023-04-24T00:00:00Z,19:36:00,Monday,ST GEORGE BD STATION,4,BD
2023-04-24T00:00:00Z,19:51:00,Monday,UNION STATION,9,YU
2023-04-24T00:00:00Z,19:51:00,Monday,COLLEGE STATION,4,YU
2023-04-24T00:00:00Z,20:09:00,Monday,KING STATION,10,YU
2023-04-24T00:00:00Z,20:14:00,Monday,UNION STATION,6,YU
2023-04-24T00:00:00Z,20:30:00,Monday,SUMMERHILL STATION,3,YU
2023-04-24T00:00:00Z,22:41:00,Monday,SUMMERHILL STATION,12,YU
2023-04-24T00:00:00Z,22:47:00,Monday,CASTLE FRANK STATION,3,BD
2023-04-24T00:00:00Z,01:41:00,Monday,RUNNYMEDE STATION,8,BD
2023-04-24T00:00:00Z,01:38:00,Monday,SHEPPARD-YONGE STATION,7,SHP
2023-04-25T00:00:00Z,10:14:00,Tuesday,MCCOWAN STATION,20,SRT
2023-04-25T00:00:00Z,06:43:00,Tuesday,ST GEORGE BD STATION,3,BD
2023-04-25T00:00:00Z,15:03:00,Tuesday,SCARBOROUGH CTR STATIO,4,SRT
2023-04-25T00:00:00Z,06:44:00,Tuesday,WILSON STATION,12,YU
2023-04-25T00:00:00Z,15:16:00,Tuesday,LAWRENCE EAST STATION,3,SRT
2023-04-25T00:00:00Z,07:33:00,Tuesday,EGLINTON STATION,7,YU
2023-04-25T00:00:00Z,08:19:00,Tuesday,YORK MILLS STATION,5,YU
2023-04-25T00:00:00Z,08:30:00,Tuesday,VAUGHAN MC STATION,3,YU
2023-04-25T00:00:00Z,08:32:00,Tuesday,EGLINTON STATION,3,YU
2023-04-25T00:00:00Z,09:36:00,Tuesday,FINCH STATION,3,YU
2023-04-25T00:00:00Z,09:57:00,Tuesday,BLOOR STATION,360,YU
2023-04-25T00:00:00Z,10:27:00,Tuesday,ST ANDREW STATION,3,YU
2023-04-25T00:00:00Z,12:07:00,Tuesday,KIPLING STATION,8,BD
2023-04-25T00:00:00Z,13:28:00,Tuesday,COXWELL STATION,5,BD
2023-04-25T00:00:00Z,13:30:00,Tuesday,WOODBINE STATION,4,BD
2023-04-25T00:00:00Z,13:45:00,Tuesday,HIGH PARK STATION,4,BD
2023-04-25T00:00:00Z,14:19:00,Tuesday,DAVISVILLE STATION,5,YU
2023-04-25T00:00:00Z,15:26:00,Tuesday,PIONEER VILLAGE STATIO,5,YU
2023-04-25T00:00:00Z,19:54:00,Tuesday,ST GEORGE YUS STATION,4,YU
2023-04-25T00:00:00Z,20:01:00,Tuesday,WILSON STATION,9,YU
2023-04-25T00:00:00Z,20:25:00,Tuesday,ROSEDALE STATION,17,YU
2023-04-25T00:00:00Z,21:44:00,Tuesday,ST CLAIR WEST STATION,3,YU
2023-04-25T00:00:00Z,22:37:00,Tuesday,VICTORIA PARK STATION,4,BD
2023-04-25T00:00:00Z,23:37:00,Tuesday,PAPE STATION,7,BD
2023-04-25T00:00:00Z,00:38:00,Tuesday,KENNEDY BD STATION,8,BD
2023-04-25T00:00:00Z,22:16:00,Tuesday,SHEPPARD-YONGE STATION,3,SHP
2023-04-25T00:00:00Z,01:04:00,Tuesday,SHEPPARD-YONGE STATION,8,SHP
2023-04-26T00:00:00Z,10:27:00,Wednesday,KENNEDY SRT STATION,5,SRT
2023-04-26T00:00:00Z,06:04:00,Wednesday,KING STATION,3,YU
2023-04-26T00:00:00Z,07:55:00,Wednesday,DUPONT STATION,5,YU
2023-04-26T00:00:00Z,09:57:00,Wednesday,SPADINA BD STATION,7,BD
2023-04-26T00:00:00Z,10:32:00,Wednesday,LAWRENCE STATION,5,YU
2023-04-26T00:00:00Z,11:14:00,Wednesday,FINCH STATION,6,YU
2023-04-26T00:00:00Z,12:08:00,Wednesday,WILSON STATION,3,YU
2023-04-26T00:00:00Z,13:04:00,Wednesday,EGLINTON WEST STATION,3,YU
2023-04-26T00:00:00Z,13:17:00,Wednesday,QUEEN STATION,4,YU
2023-04-26T00:00:00Z,13:31:00,Wednesday,CHRISTIE STATION,17,BD
2023-04-26T00:00:00Z,13:32:00,Wednesday,YORK MILLS STATION,10,YU
2023-04-26T00:00:00Z,14:10:00,Wednesday,PAPE STATION,4,BD
2023-04-26T00:00:00Z,14:22:00,Wednesday,CASTLE FRANK STATION,10,BD
2023-04-26T00:00:00Z,17:03:00,Wednesday,JANE STATION,12,BD
2023-04-26T00:00:00Z,20:09:00,Wednesday,SPADINA YUS STATION,4,YU
2023-04-26T00:00:00Z,20:21:00,Wednesday,OSGOODE STATION,5,YU
2023-04-26T00:00:00Z,20:27:00,Wednesday,UNION STATION,4,YU
2023-04-26T00:00:00Z,21:38:00,Wednesday,BLOOR STATION,3,YU
2023-04-26T00:00:00Z,21:50:00,Wednesday,ROSEDALE STATION,4,YU
2023-04-26T00:00:00Z,22:44:00,Wednesday,CHRISTIE STATION,4,BD
2023-04-26T00:00:00Z,22:51:00,Wednesday,EGLINTON WEST STATION,5,YU
2023-04-26T00:00:00Z,23:05:00,Wednesday,EGLINTON STATION,13,YU
2023-04-26T00:00:00Z,00:15:00,Wednesday,QUEEN'S PARK STATION,12,YU
2023-04-26T00:00:00Z,01:32:00,Wednesday,VICTORIA PARK STATION,13,BD
2023-04-26T00:00:00Z,22:45:00,Wednesday,DON MILLS STATION,7,SHP
2023-04-26T00:00:00Z,23:24:00,Wednesday,DON MILLS STATION,7,SHP
2023-04-27T00:00:00Z,05:51:00,Thursday,DONLANDS STATION,3,BD
2023-04-27T00:00:00Z,06:47:00,Thursday,WILSON STATION,9,YU
2023-04-27T00:00:00Z,07:50:00,Thursday,UNION STATION TO ST. A,8,YU
2023-04-27T00:00:00Z,08:51:00,Thursday,KENNEDY BD STATION,3,BD
2023-04-27T00:00:00Z,08:56:00,Thursday,ST CLAIR WEST STATION,4,YU
2023-04-27T00:00:00Z,08:57:00,Thursday,FINCH STATION,4,YU
2023-04-27T00:00:00Z,08:58:00,Thursday,VICTORIA PARK STATION,8,BD
2023-04-27T00:00:00Z,09:38:00,Thursday,KEELE STATION,5,BD
2023-04-27T00:00:00Z,10:13:00,Thursday,BLOOR STATION,3,YU
2023-04-27T00:00:00Z,11:30:00,Thursday,OSGOODE STATION,3,YU
2023-04-27T00:00:00Z,11:35:00,Thursday,LAWRENCE STATION,9,YU
2023-04-27T00:00:00Z,12:36:00,Thursday,KIPLING STATION,6,BD
2023-04-27T00:00:00Z,13:13:00,Thursday,OSGOODE STATION,7,YU
2023-04-27T00:00:00Z,13:23:00,Thursday,BROADVIEW STATION,30,BD
2023-04-27T00:00:00Z,14:14:00,Thursday,VICTORIA PARK STATION,3,BD
2023-04-27T00:00:00Z,14:28:00,Thursday,ST CLAIR STATION,27,YU
2023-04-27T00:00:00Z,14:32:00,Thursday,COXWELL STATION,6,BD
2023-04-27T00:00:00Z,16:08:00,Thursday,FINCH WEST STATION,9,YU
2023-04-27T00:00:00Z,17:35:00,Thursday,LAWRENCE WEST STATION,32,YU
2023-04-27T00:00:00Z,17:56:00,Thursday,LAWRENCE STATION,12,YU
2023-04-27T00:00:00Z,19:52:00,Thursday,OSGOODE STATION,6,YU
2023-04-27T00:00:00Z,20:17:00,Thursday,ST PATRICK STATION,7,YU
2023-04-27T00:00:00Z,23:17:00,Thursday,DUNDAS STATION,15,YU
2023-04-27T00:00:00Z,00:37:00,Thursday,FINCH WEST STATION,5,YU
2023-04-27T00:00:00Z,01:07:00,Thursday,EGLINTON STATION,5,YU
2023-04-27T00:00:00Z,01:22:00,Thursday,LANSDOWNE STATION,26,BD
2023-04-27T00:00:00Z,23:51:00,Thursday,DON MILLS STATION,5,SHP
2023-04-28T00:00:00Z,06:36:00,Friday,YORKDALE STATION,10,YU
2023-04-28T00:00:00Z,07:29:00,Friday,ISLINGTON STATION,4,BD
2023-04-28T00:00:00Z,08:14:00,Friday,VICTORIA PARK STATION,11,BD
2023-04-28T00:00:00Z,08:46:00,Friday,ST CLAIR WEST STATION,3,YU
2023-04-28T00:00:00Z,10:09:00,Friday,KIPLING STATION,3,BD
2023-04-28T00:00:00Z,14:18:00,Friday,YORK MILLS STATION,6,YU
2023-04-28T00:00:00Z,14:29:00,Friday,ROSEDALE STATION,5,YU
2023-04-28T00:00:00Z,15:15:00,Friday,ROSEDALE STATION,5,YU
2023-04-28T00:00:00Z,17:19:00,Friday,BATHURST STATION,3,BD
2023-04-28T00:00:00Z,17:50:00,Friday,ST ANDREW STATION,4,YU
2023-04-28T00:00:00Z,19:02:00,Friday,SHEPPARD STATION,3,YU
2023-04-28T00:00:00Z,19:55:00,Friday,DUNDAS WEST STATION,9,BD
2023-04-28T00:00:00Z,22:18:00,Friday,KENNEDY BD STATION,8,BD
2023-04-28T00:00:00Z,22:20:00,Friday,SHERBOURNE STATION,7,BD
2023-04-28T00:00:00Z,22:45:00,Friday,VICTORIA PARK STATION,3,BD
2023-04-28T00:00:00Z,23:53:00,Friday,BAY STATION,5,BD
2023-04-28T00:00:00Z,00:23:00,Friday,RUNNYMEDE STATION,48,BD
2023-04-28T00:00:00Z,02:05:00,Friday,SHEPPARD-YONGE STATION,7,SHP
2023-04-28T00:00:00Z,10:05:00,Friday,SHEPPARD-YONGE STATION,5,SHP
2023-04-29T00:00:00Z,08:57:00,Saturday,LAWRENCE EAST STATION,23,SRT
2023-04-29T00:00:00Z,04:08:00,Saturday,KEELE YARD,5,BD
2023-04-29T00:00:00Z,06:09:00,Saturday,UNION TO WILSON,3,YU
2023-04-29T00:00:00Z,10:09:00,Saturday,BROADVIEW STATION,3,BD
2023-04-29T00:00:00Z,11:25:00,Saturday,ISLINGTON STATION,3,BD
2023-04-29T00:00:00Z,12:01:00,Saturday,COXWELL STATION,9,BD
2023-04-29T00:00:00Z,13:47:00,Saturday,KENNEDY BD STATION,4,BD
2023-04-29T00:00:00Z,14:55:00,Saturday,COLLEGE STATION,3,YU
2023-04-29T00:00:00Z,15:19:00,Saturday,BROADVIEW STATION,5,BD
2023-04-29T00:00:00Z,16:09:00,Saturday,YORK MILLS STATION,4,YU
2023-04-29T00:00:00Z,16:52:00,Saturday,ROYAL YORK STATION,12,BD
2023-04-29T00:00:00Z,17:43:00,Saturday,LAWRENCE STATION,10,YU
2023-04-29T00:00:00Z,18:22:00,Saturday,WARDEN STATION,24,BD
2023-04-29T00:00:00Z,20:26:00,Saturday,DUNDAS WEST STATION,6,BD
2023-04-29T00:00:00Z,20:54:00,Saturday,UNION STATION,4,YU
2023-04-29T00:00:00Z,22:40:00,Saturday,WELLESLEY STATION,42,YU
2023-04-29T00:00:00Z,00:24:00,Saturday,DUPONT STATION,8,YU
2023-04-29T00:00:00Z,01:27:00,Saturday,BLOOR STATION,11,YU
2023-04-30T00:00:00Z,08:17:00,Sunday,MCCOWAN STATION,7,SRT
2023-04-30T00:00:00Z,10:07:00,Sunday,TRANSIT CONTROL,5,SRT
2023-04-30T00:00:00Z,08:14:00,Sunday,KIPLING STATION,4,BD
2023-04-30T00:00:00Z,08:41:00,Sunday,ST GEORGE YUS STATION,12,YU
2023-04-30T00:00:00Z,09:22:00,Sunday,RUNNYMEDE STATION,7,BD
2023-04-30T00:00:00Z,10:12:00,Sunday,DUNDAS STATION,6,YU
2023-04-30T00:00:00Z,12:59:00,Sunday,WARDEN STATION,3,BD
2023-04-30T00:00:00Z,13:17:00,Sunday,SHEPPARD WEST STATION,4,YU
2023-04-30T00:00:00Z,14:14:00,Sunday,FINCH STATION,4,YU
2023-04-30T00:00:00Z,14:29:00,Sunday,FINCH STATION,4,YU
2023-04-30T00:00:00Z,20:28:00,Sunday,HIGHWAY 407 STATION,6,YU
2023-04-30T00:00:00Z,21:35:00,Sunday,FINCH STATION,6,YU
2023-04-30T00:00:00Z,22:18:00,Sunday,ST GEORGE YUS STATION,8,YU
2023-04-30T00:00:00Z,23:25:00,Sunday,DUNDAS WEST STATION,8,BD
2023-04-30T00:00:00Z,00:47:00,Sunday,DAVISVILLE STATION,15,YU
2023-04-30T00:00:00Z,00:06:00,Sunday,BESSARION STATION,4,SHP
2023-04-30T00:00:00Z,00:18:00,Sunday,BESSARION STATION,9,SHP
2023-05-01T00:00:00Z,05:54:00,Monday,KEELE YARD,4,BD
2023-05-01T00:00:00Z,12:24:00,Monday,KENNEDY SRT STATION,3,SRT
2023-05-01T00:00:00Z,06:03:00,Monday,GREENWOOD YARD,9,BD
2023-05-01T00:00:00Z,06:43:00,Monday,KEELE STATION,3,BD
2023-05-01T00:00:00Z,07:20:00,Monday,GREENWOOD STATION,3,BD
2023-05-01T00:00:00Z,07:53:00,Monday,LANSDOWNE STATION,10,BD
2023-05-01T00:00:00Z,07:54:00,Monday,EGLINTON WEST STATION,7,YU
2023-05-01T00:00:00Z,08:24:00,Monday,BLOOR STATION,3,YU
2023-05-01T00:00:00Z,08:37:00,Monday,DAVISVILLE STATION,7,YU
2023-05-01T00:00:00Z,10:30:00,Monday,EGLINTON WEST STATION,3,YU
2023-05-01T00:00:00Z,11:27:00,Monday,YORK UNIVERSITY STATIO,17,YU
2023-05-01T00:00:00Z,15:09:00,Monday,DONLANDS STATION,4,BD
2023-05-01T00:00:00Z,15:12:00,Monday,LAWRENCE STATION,17,YU
2023-05-01T00:00:00Z,15:22:00,Monday,KING STATION,4,YU
2023-05-01T00:00:00Z,15:37:00,Monday,WILSON STATION,3,YU
2023-05-01T00:00:00Z,15:47:00,Monday,DONLANDS STATION,9,BD
2023-05-01T00:00:00Z,15:52:00,Monday,OSSINGTON STATION,7,BD
2023-05-01T00:00:00Z,16:06:00,Monday,LANSDOWNE STATION,9,BD
2023-05-01T00:00:00Z,17:50:00,Monday,BAY STATION,61,BD
2023-05-01T00:00:00Z,17:53:00,Monday,DUNDAS WEST STATION,4,BD
2023-05-01T00:00:00Z,18:11:00,Monday,MUSEUM STATION,50,YU
2023-05-01T00:00:00Z,18:14:00,Monday,WARDEN STATION,195,BD
2023-05-01T00:00:00Z,19:47:00,Monday,EGLINTON WEST STATION,8,YU
2023-05-01T00:00:00Z,19:50:00,Monday,WOODBINE STATION,3,BD
2023-05-01T00:00:00Z,21:25:00,Monday,ISLINGTON STATION,7,BD
2023-05-01T00:00:00Z,23:01:00,Monday,MUSEUM STATION,10,YU
2023-05-01T00:00:00Z,23:23:00,Monday,ST PATRICK STATION,9,YU
2023-05-01T00:00:00Z,23:26:00,Monday,EGLINTON STATION,4,YU
2023-05-01T00:00:00Z,06:30:00,Monday,BAYVIEW STATION,9,SHP
2023-05-02T00:00:00Z,05:57:00,Tuesday,MCCOWAN STATION,5,SRT
2023-05-02T00:00:00Z,06:23:00,Tuesday,MCCOWAN STATION,21,SRT
2023-05-02T00:00:00Z,05:56:00,Tuesday,GREENWOOD STATION,7,BD
2023-05-02T00:00:00Z,08:12:00,Tuesday,FINCH STATION,3,YU
2023-05-02T00:00:00Z,08:33:00,Tuesday,WILSON STATION,3,YU
2023-05-02T00:00:00Z,09:14:00,Tuesday,SPADINA YUS STATION,4,YU
2023-05-02T00:00:00Z,09:55:00,Tuesday,EGLINTON STATION,3,YU
2023-05-02T00:00:00Z,13:06:00,Tuesday,SHEPPARD WEST STATION,5,YU
2023-05-02T00:00:00Z,13:35:00,Tuesday,ST GEORGE YUS STATION,4,YU
2023-05-02T00:00:00Z,15:07:00,Tuesday,WARDEN STATION,3,BD
2023-05-02T00:00:00Z,16:14:00,Tuesday,DUNDAS STATION,6,YU
2023-05-02T00:00:00Z,17:47:00,Tuesday,SHERBOURNE STATION,6,BD
2023-05-02T00:00:00Z,17:56:00,Tuesday,WILSON STATION,2,YU
2023-05-02T00:00:00Z,18:47:00,Tuesday,YONGE BD STATION,4,BD
2023-05-02T00:00:00Z,20:38:00,Tuesday,YONGE BD STATION,4,BD
2023-05-02T00:00:00Z,01:18:00,Tuesday,ST CLAIR WEST STATION,5,YU
2023-05-02T00:00:00Z,01:37:00,Tuesday,KING STATION,4,YU
2023-05-03T00:00:00Z,13:41:00,Wednesday,MCCOWAN STATION,4,SRT
2023-05-03T00:00:00Z,00:14:00,Wednesday,KENNEDY SRT STATION (A,3,SRT
2023-05-03T00:00:00Z,06:01:00,Wednesday,KENNEDY BD STATION,5,BD
2023-05-03T00:00:00Z,06:29:00,Wednesday,WILSON STATION,7,YU
2023-05-03T00:00:00Z,06:47:00,Wednesday,WILSON STATION,7,YU
2023-05-03T00:00:00Z,08:27:00,Wednesday,FINCH STATION,3,YU
2023-05-03T00:00:00Z,08:53:00,Wednesday,CHESTER STATION,3,BD
2023-05-03T00:00:00Z,09:07:00,Wednesday,KIPLING STATION,7,BD
2023-05-03T00:00:00Z,10:02:00,Wednesday,QUEEN STATION,3,YU
2023-05-03T00:00:00Z,11:55:00,Wednesday,OSSINGTON STATION,6,BD
2023-05-03T00:00:00Z,11:58:00,Wednesday,LAWRENCE STATION,5,YU
2023-05-03T00:00:00Z,14:47:00,Wednesday,EGLINTON STATION,3,YU
2023-05-03T00:00:00Z,15:05:00,Wednesday,COLLEGE STATION,5,YU
2023-05-03T00:00:00Z,15:28:00,Wednesday,FINCH WEST STATION,4,YU
2023-05-03T00:00:00Z,17:08:00,Wednesday,BROADVIEW STATION,19,BD
2023-05-03T00:00:00Z,17:22:00,Wednesday,ST CLAIR WEST STATION,8,YU
2023-05-03T00:00:00Z,17:33:00,Wednesday,FINCH STATION,2,YU
2023-05-03T00:00:00Z,17:42:00,Wednesday,FINCH WEST STATION,4,YU
2023-05-03T00:00:00Z,17:45:00,Wednesday,DUPONT STATION,16,YU
2023-05-03T00:00:00Z,18:20:00,Wednesday,KIPLING STATION,5,BD
2023-05-03T00:00:00Z,19:33:00,Wednesday,KIPLING STATION,40,BD
2023-05-03T00:00:00Z,19:40:00,Wednesday,DAVISVILLE STATION,8,YU
